,REV_ID,score,compound,sentiment,label,sexist score
209,1141,"{'neg': 0.054, 'neu': 0.752, 'pos': 0.194, 'compound': 0.9974}",0.9974,pos,not sexist,0.997558355
210,1416,"{'neg': 0.055, 'neu': 0.727, 'pos': 0.218, 'compound': 0.9997}",0.9997,pos,not sexist,0.997558355
211,674,"{'neg': 0.07, 'neu': 0.822, 'pos': 0.108, 'compound': 0.9764}",0.9764,pos,not sexist,0.997558355
212,575,"{'neg': 0.006, 'neu': 0.875, 'pos': 0.119, 'compound': 0.975}",0.975,pos,not sexist,0.997559547
213,1042,"{'neg': 0.053, 'neu': 0.669, 'pos': 0.278, 'compound': 0.9973}",0.9973,pos,not sexist,0.997559547
214,327,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.98}",0.98,pos,not sexist,0.997560263
215,420,"{'neg': 0.108, 'neu': 0.684, 'pos': 0.208, 'compound': 0.9947}",0.9947,pos,not sexist,0.997561574
216,243,"{'neg': 0.033, 'neu': 0.761, 'pos': 0.206, 'compound': 0.995}",0.995,pos,not sexist,0.997561932
217,1474,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.9931}",0.9931,pos,not sexist,0.997565031
218,732,"{'neg': 0.113, 'neu': 0.702, 'pos': 0.185, 'compound': 0.9918}",0.9918,pos,not sexist,0.997565031
219,1199,"{'neg': 0.11, 'neu': 0.705, 'pos': 0.185, 'compound': 0.9979}",0.9979,pos,not sexist,0.997565031
220,335,"{'neg': 0.054, 'neu': 0.76, 'pos': 0.186, 'compound': 0.994}",0.994,pos,not sexist,0.997566342
221,274,"{'neg': 0.063, 'neu': 0.735, 'pos': 0.202, 'compound': 0.9994}",0.9994,pos,not sexist,0.997566342
222,1054,"{'neg': 0.119, 'neu': 0.77, 'pos': 0.11, 'compound': -0.5549}",-0.5549,neg,not sexist,0.997567058
223,587,"{'neg': 0.028, 'neu': 0.707, 'pos': 0.265, 'compound': 0.9971}",0.9971,pos,not sexist,0.997567058
224,577,"{'neg': 0.063, 'neu': 0.685, 'pos': 0.252, 'compound': 0.999}",0.999,pos,not sexist,0.997567952
225,1044,"{'neg': 0.053, 'neu': 0.696, 'pos': 0.251, 'compound': 0.9993}",0.9993,pos,not sexist,0.997567952
226,436,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.7335}",0.7335,pos,not sexist,0.997568786
227,425,"{'neg': 0.052, 'neu': 0.717, 'pos': 0.231, 'compound': 0.9919}",0.9919,pos,not sexist,0.997569144
228,81,"{'neg': 0.081, 'neu': 0.791, 'pos': 0.129, 'compound': 0.783}",0.783,pos,not sexist,0.997570932
229,73,"{'neg': 0.048, 'neu': 0.615, 'pos': 0.337, 'compound': 0.9676}",0.9676,pos,not sexist,0.997572482
230,27,"{'neg': 0.093, 'neu': 0.631, 'pos': 0.276, 'compound': 0.9962}",0.9962,pos,not sexist,0.997573197
231,1576,"{'neg': 0.134, 'neu': 0.69, 'pos': 0.175, 'compound': 0.9389}",0.9389,pos,not sexist,0.997573555
232,1763,"{'neg': 0.051, 'neu': 0.727, 'pos': 0.222, 'compound': 0.9932}",0.9932,pos,not sexist,0.997573555
233,1301,"{'neg': 0.092, 'neu': 0.744, 'pos': 0.164, 'compound': 0.9859}",0.9859,pos,not sexist,0.997573555
234,834,"{'neg': 0.027, 'neu': 0.664, 'pos': 0.309, 'compound': 0.9969}",0.9969,pos,not sexist,0.997573555
235,1836,"{'neg': 0.165, 'neu': 0.712, 'pos': 0.123, 'compound': -0.431}",-0.431,neg,not sexist,0.997573555
236,473,"{'neg': 0.086, 'neu': 0.679, 'pos': 0.235, 'compound': 0.9891}",0.9891,pos,not sexist,0.997576296
237,940,"{'neg': 0.066, 'neu': 0.889, 'pos': 0.045, 'compound': -0.0}",0.0,pos,not sexist,0.997576296
238,1145,"{'neg': 0.062, 'neu': 0.796, 'pos': 0.142, 'compound': 0.9468}",0.9468,pos,not sexist,0.997577131
239,678,"{'neg': 0.104, 'neu': 0.794, 'pos': 0.102, 'compound': -0.102}",-0.102,neg,not sexist,0.997577131
240,1420,"{'neg': 0.126, 'neu': 0.667, 'pos': 0.207, 'compound': 0.9788}",0.9788,pos,not sexist,0.997577131
241,935,"{'neg': 0.025, 'neu': 0.67, 'pos': 0.305, 'compound': 0.9993}",0.9993,pos,not sexist,0.997580051
242,468,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9781}",0.9781,pos,not sexist,0.997580051
243,171,"{'neg': 0.034, 'neu': 0.778, 'pos': 0.188, 'compound': 0.9897}",0.9897,pos,not sexist,0.997580171
244,93,"{'neg': 0.022, 'neu': 0.827, 'pos': 0.151, 'compound': 0.8553}",0.8553,pos,not sexist,0.997581124
245,1175,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.9618}",0.9618,pos,not sexist,0.997581482
246,1450,"{'neg': 0.109, 'neu': 0.669, 'pos': 0.221, 'compound': 0.9867}",0.9867,pos,not sexist,0.997581482
247,708,"{'neg': 0.07, 'neu': 0.801, 'pos': 0.129, 'compound': 0.9963}",0.9963,pos,not sexist,0.997581482
248,345,"{'neg': 0.046, 'neu': 0.784, 'pos': 0.17, 'compound': 0.9991}",0.9991,pos,not sexist,0.99758327
249,365,"{'neg': 0.061, 'neu': 0.759, 'pos': 0.179, 'compound': 0.9158}",0.9158,pos,not sexist,0.997584581
250,612,"{'neg': 0.052, 'neu': 0.75, 'pos': 0.198, 'compound': 0.9968}",0.9968,pos,not sexist,0.997585297
251,1079,"{'neg': 0.051, 'neu': 0.804, 'pos': 0.146, 'compound': 0.989}",0.989,pos,not sexist,0.997585297
252,1185,"{'neg': 0.013, 'neu': 0.785, 'pos': 0.202, 'compound': 0.9846}",0.9846,pos,not sexist,0.997586966
253,718,"{'neg': 0.051, 'neu': 0.736, 'pos': 0.213, 'compound': 0.9966}",0.9966,pos,not sexist,0.997586966
254,1460,"{'neg': 0.078, 'neu': 0.712, 'pos': 0.211, 'compound': 0.9982}",0.9982,pos,not sexist,0.997586966
255,25,"{'neg': 0.037, 'neu': 0.797, 'pos': 0.167, 'compound': 0.9451}",0.9451,pos,not sexist,0.997587562
256,75,"{'neg': 0.044, 'neu': 0.86, 'pos': 0.096, 'compound': 0.9763}",0.9763,pos,not sexist,0.9975878
257,259,"{'neg': 0.035, 'neu': 0.832, 'pos': 0.133, 'compound': 0.9854}",0.9854,pos,not sexist,0.997588634
258,1526,"{'neg': 0.108, 'neu': 0.711, 'pos': 0.18, 'compound': 0.9935}",0.9935,pos,not sexist,0.997588992
259,784,"{'neg': 0.081, 'neu': 0.791, 'pos': 0.128, 'compound': 0.9491}",0.9491,pos,not sexist,0.997588992
260,1713,"{'neg': 0.065, 'neu': 0.817, 'pos': 0.118, 'compound': 0.9823}",0.9823,pos,not sexist,0.997588992
261,1251,"{'neg': 0.163, 'neu': 0.714, 'pos': 0.123, 'compound': -0.9859}",-0.9859,neg,not sexist,0.997588992
262,1062,"{'neg': 0.113, 'neu': 0.762, 'pos': 0.125, 'compound': -0.1119}",-0.1119,neg,not sexist,0.997589588
263,595,"{'neg': 0.065, 'neu': 0.782, 'pos': 0.153, 'compound': 0.9943}",0.9943,pos,not sexist,0.997589588
264,249,"{'neg': 0.091, 'neu': 0.709, 'pos': 0.201, 'compound': 0.9979}",0.9979,pos,not sexist,0.997590184
265,323,"{'neg': 0.031, 'neu': 0.694, 'pos': 0.275, 'compound': 0.9984}",0.9984,pos,not sexist,0.997592211
266,1087,"{'neg': 0.124, 'neu': 0.746, 'pos': 0.131, 'compound': 0.6842}",0.6842,pos,not sexist,0.997592628
267,620,"{'neg': 0.154, 'neu': 0.698, 'pos': 0.148, 'compound': -0.4957}",-0.4957,neg,not sexist,0.997592628
268,300,"{'neg': 0.036, 'neu': 0.832, 'pos': 0.132, 'compound': 0.9941}",0.9941,pos,not sexist,0.997593701
269,1798,"{'neg': 0.047, 'neu': 0.753, 'pos': 0.201, 'compound': 0.9955}",0.9955,pos,not sexist,0.997594059
270,869,"{'neg': 0.051, 'neu': 0.754, 'pos': 0.194, 'compound': 0.9549}",0.9549,pos,not sexist,0.997594059
271,1669,"{'neg': 0.056, 'neu': 0.738, 'pos': 0.207, 'compound': 0.9652}",0.9652,pos,not sexist,0.997594059
272,1917,"{'neg': 0.172, 'neu': 0.693, 'pos': 0.135, 'compound': -0.9313}",-0.9313,neg,not sexist,0.997594059
273,1611,"{'neg': 0.056, 'neu': 0.659, 'pos': 0.285, 'compound': 0.9971}",0.9971,pos,not sexist,0.997594059
274,1336,"{'neg': 0.066, 'neu': 0.712, 'pos': 0.222, 'compound': 0.9992}",0.9992,pos,not sexist,0.997594059
275,1871,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.8863}",0.8863,pos,not sexist,0.997594059
276,1483,"{'neg': 0.089, 'neu': 0.741, 'pos': 0.17, 'compound': 0.9924}",0.9924,pos,not sexist,0.997595012
277,741,"{'neg': 0.049, 'neu': 0.818, 'pos': 0.133, 'compound': 0.903}",0.903,pos,not sexist,0.997595012
278,1208,"{'neg': 0.104, 'neu': 0.78, 'pos': 0.116, 'compound': 0.7787}",0.7787,pos,not sexist,0.997595012
279,563,"{'neg': 0.034, 'neu': 0.86, 'pos': 0.107, 'compound': 0.9459}",0.9459,pos,not sexist,0.997595251
280,1030,"{'neg': 0.06, 'neu': 0.675, 'pos': 0.265, 'compound': 0.9979}",0.9979,pos,not sexist,0.997595251
281,115,"{'neg': 0.132, 'neu': 0.641, 'pos': 0.227, 'compound': 0.9964}",0.9964,pos,not sexist,0.9975968
282,331,"{'neg': 0.044, 'neu': 0.74, 'pos': 0.215, 'compound': 0.998}",0.998,pos,not sexist,0.997597873
283,810,"{'neg': 0.009, 'neu': 0.83, 'pos': 0.161, 'compound': 0.9548}",0.9548,pos,not sexist,0.997599304
284,949,"{'neg': 0.057, 'neu': 0.808, 'pos': 0.135, 'compound': 0.9975}",0.9975,pos,not sexist,0.997599304
285,1552,"{'neg': 0.058, 'neu': 0.73, 'pos': 0.211, 'compound': 0.9995}",0.9995,pos,not sexist,0.997599304
286,482,"{'neg': 0.073, 'neu': 0.757, 'pos': 0.17, 'compound': 0.9964}",0.9964,pos,not sexist,0.997599304
287,1277,"{'neg': 0.054, 'neu': 0.623, 'pos': 0.323, 'compound': 0.8733}",0.8733,pos,not sexist,0.997599304
288,1739,"{'neg': 0.023, 'neu': 0.84, 'pos': 0.137, 'compound': 0.9377}",0.9377,pos,not sexist,0.997599304
289,1368,"{'neg': 0.119, 'neu': 0.771, 'pos': 0.109, 'compound': -0.8818}",-0.8818,neg,not sexist,0.997600615
290,1643,"{'neg': 0.058, 'neu': 0.778, 'pos': 0.164, 'compound': 0.9851}",0.9851,pos,not sexist,0.997600615
291,1903,"{'neg': 0.159, 'neu': 0.725, 'pos': 0.117, 'compound': -0.7269}",-0.7269,neg,not sexist,0.997600615
292,901,"{'neg': 0.035, 'neu': 0.845, 'pos': 0.12, 'compound': 0.9107}",0.9107,pos,not sexist,0.997600615
293,1965,"{'neg': 0.061, 'neu': 0.757, 'pos': 0.182, 'compound': 0.999}",0.999,pos,not sexist,0.997600615
294,1830,"{'neg': 0.161, 'neu': 0.607, 'pos': 0.232, 'compound': 0.9744}",0.9744,pos,not sexist,0.997600615
295,1949,"{'neg': 0.0, 'neu': 0.387, 'pos': 0.613, 'compound': 0.8367}",0.8367,pos,not sexist,0.997600615
296,1961,"{'neg': 0.171, 'neu': 0.714, 'pos': 0.115, 'compound': -0.8777}",-0.8777,neg,not sexist,0.997600615
297,1701,"{'neg': 0.121, 'neu': 0.683, 'pos': 0.196, 'compound': 0.9694}",0.9694,pos,not sexist,0.997600615
298,53,"{'neg': 0.204, 'neu': 0.586, 'pos': 0.211, 'compound': 0.5975}",0.5975,pos,not sexist,0.997602999
299,796,"{'neg': 0.137, 'neu': 0.787, 'pos': 0.076, 'compound': -0.9829}",-0.9829,neg,not sexist,0.997605801
300,1263,"{'neg': 0.16, 'neu': 0.657, 'pos': 0.183, 'compound': 0.975}",0.975,pos,not sexist,0.997605801
301,1725,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.8952}",0.8952,pos,not sexist,0.997605801
302,1538,"{'neg': 0.052, 'neu': 0.759, 'pos': 0.189, 'compound': 0.9933}",0.9933,pos,not sexist,0.997605801
303,239,"{'neg': 0.109, 'neu': 0.775, 'pos': 0.116, 'compound': 0.8861}",0.8861,pos,not sexist,0.997606158
304,1735,"{'neg': 0.128, 'neu': 0.717, 'pos': 0.155, 'compound': 0.7543}",0.7543,pos,not sexist,0.997606754
305,806,"{'neg': 0.05, 'neu': 0.749, 'pos': 0.201, 'compound': 0.9985}",0.9985,pos,not sexist,0.997606754
306,1548,"{'neg': 0.07, 'neu': 0.79, 'pos': 0.14, 'compound': 0.8741}",0.8741,pos,not sexist,0.997606754
307,1273,"{'neg': 0.091, 'neu': 0.774, 'pos': 0.135, 'compound': 0.9848}",0.9848,pos,not sexist,0.997606754
308,1432,"{'neg': 0.055, 'neu': 0.76, 'pos': 0.185, 'compound': 0.9769}",0.9769,pos,not sexist,0.997608662
309,690,"{'neg': 0.065, 'neu': 0.77, 'pos': 0.165, 'compound': 0.953}",0.953,pos,not sexist,0.997608662
310,1157,"{'neg': 0.05, 'neu': 0.795, 'pos': 0.155, 'compound': 0.8862}",0.8862,pos,not sexist,0.997608662
311,1873,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.9752}",0.9752,pos,not sexist,0.997609258
312,1919,"{'neg': 0.169, 'neu': 0.72, 'pos': 0.11, 'compound': -0.9972}",-0.9972,neg,not sexist,0.997609258
313,871,"{'neg': 0.153, 'neu': 0.693, 'pos': 0.154, 'compound': -0.4145}",-0.4145,neg,not sexist,0.997609258
314,1800,"{'neg': 0.052, 'neu': 0.751, 'pos': 0.197, 'compound': 0.9986}",0.9986,pos,not sexist,0.997609258
315,1671,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.9938}",0.9938,pos,not sexist,0.997609258
316,1613,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.8658}",0.8658,pos,not sexist,0.997609258
317,1338,"{'neg': 0.078, 'neu': 0.784, 'pos': 0.138, 'compound': 0.9353}",0.9353,pos,not sexist,0.997609258
318,1895,"{'neg': 0.063, 'neu': 0.714, 'pos': 0.223, 'compound': 0.9947}",0.9947,pos,not sexist,0.997609854
319,893,"{'neg': 0.211, 'neu': 0.605, 'pos': 0.184, 'compound': 0.0013}",0.0013,pos,not sexist,0.997609854
320,1693,"{'neg': 0.05, 'neu': 0.813, 'pos': 0.137, 'compound': 0.9223}",0.9223,pos,not sexist,0.997609854
321,1941,"{'neg': 0.039, 'neu': 0.814, 'pos': 0.147, 'compound': 0.9429}",0.9429,pos,not sexist,0.997609854
322,1953,"{'neg': 0.079, 'neu': 0.74, 'pos': 0.181, 'compound': 0.9989}",0.9989,pos,not sexist,0.997609854
323,1360,"{'neg': 0.049, 'neu': 0.716, 'pos': 0.235, 'compound': 0.9301}",0.9301,pos,not sexist,0.997609854
324,1822,"{'neg': 0.18, 'neu': 0.741, 'pos': 0.079, 'compound': -0.9048}",-0.9048,neg,not sexist,0.997609854
325,1635,"{'neg': 0.171, 'neu': 0.741, 'pos': 0.089, 'compound': -0.9983}",-0.9983,neg,not sexist,0.997609854
326,877,"{'neg': 0.082, 'neu': 0.776, 'pos': 0.143, 'compound': 0.9882}",0.9882,pos,not sexist,0.997611165
327,1879,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.9932}",0.9932,pos,not sexist,0.997611165
328,1619,"{'neg': 0.089, 'neu': 0.723, 'pos': 0.188, 'compound': 0.9974}",0.9974,pos,not sexist,0.997611165
329,1806,"{'neg': 0.017, 'neu': 0.668, 'pos': 0.315, 'compound': 0.9921}",0.9921,pos,not sexist,0.997611165
330,1925,"{'neg': 0.098, 'neu': 0.733, 'pos': 0.169, 'compound': 0.8674}",0.8674,pos,not sexist,0.997611165
331,1677,"{'neg': 0.069, 'neu': 0.763, 'pos': 0.168, 'compound': 0.9994}",0.9994,pos,not sexist,0.997611165
332,1344,"{'neg': 0.037, 'neu': 0.66, 'pos': 0.303, 'compound': 0.9922}",0.9922,pos,not sexist,0.997611165
333,1458,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.9501}",0.9501,pos,not sexist,0.997611284
334,716,"{'neg': 0.07, 'neu': 0.799, 'pos': 0.131, 'compound': 0.9892}",0.9892,pos,not sexist,0.997611284
335,1183,"{'neg': 0.083, 'neu': 0.8, 'pos': 0.117, 'compound': 0.9842}",0.9842,pos,not sexist,0.997611284
336,71,"{'neg': 0.093, 'neu': 0.745, 'pos': 0.162, 'compound': 0.9988}",0.9988,pos,not sexist,0.997613072
337,401,"{'neg': 0.085, 'neu': 0.778, 'pos': 0.137, 'compound': 0.9899}",0.9899,pos,not sexist,0.997613072
338,1068,"{'neg': 0.082, 'neu': 0.787, 'pos': 0.131, 'compound': 0.9957}",0.9957,pos,not sexist,0.997613072
339,601,"{'neg': 0.098, 'neu': 0.8, 'pos': 0.102, 'compound': -0.0581}",-0.0581,neg,not sexist,0.997613072
340,1520,"{'neg': 0.184, 'neu': 0.775, 'pos': 0.042, 'compound': -0.95}",-0.95,neg,not sexist,0.99761343
341,1707,"{'neg': 0.139, 'neu': 0.667, 'pos': 0.194, 'compound': 0.948}",0.948,pos,not sexist,0.99761343
342,778,"{'neg': 0.093, 'neu': 0.677, 'pos': 0.23, 'compound': 0.9822}",0.9822,pos,not sexist,0.99761343
343,1245,"{'neg': 0.093, 'neu': 0.601, 'pos': 0.306, 'compound': 0.9968}",0.9968,pos,not sexist,0.99761343
344,349,"{'neg': 0.012, 'neu': 0.821, 'pos': 0.167, 'compound': 0.9989}",0.9989,pos,not sexist,0.997613788
345,1048,"{'neg': 0.024, 'neu': 0.665, 'pos': 0.311, 'compound': 0.9826}",0.9826,pos,not sexist,0.997614145
346,581,"{'neg': 0.093, 'neu': 0.741, 'pos': 0.166, 'compound': 0.9691}",0.9691,pos,not sexist,0.997614145
347,571,"{'neg': 0.051, 'neu': 0.635, 'pos': 0.314, 'compound': 0.9956}",0.9956,pos,not sexist,0.997614741
348,1038,"{'neg': 0.004, 'neu': 0.739, 'pos': 0.257, 'compound': 0.9983}",0.9983,pos,not sexist,0.997614741
349,531,"{'neg': 0.034, 'neu': 0.803, 'pos': 0.163, 'compound': 0.996}",0.996,pos,not sexist,0.997615099
350,998,"{'neg': 0.034, 'neu': 0.66, 'pos': 0.306, 'compound': 0.9921}",0.9921,pos,not sexist,0.997615099
351,165,"{'neg': 0.107, 'neu': 0.762, 'pos': 0.131, 'compound': 0.9795}",0.9795,pos,not sexist,0.997615814
352,101,"{'neg': 0.059, 'neu': 0.697, 'pos': 0.243, 'compound': 0.9935}",0.9935,pos,not sexist,0.99761641
353,1542,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.9641}",0.9641,pos,not sexist,0.997618854
354,1729,"{'neg': 0.081, 'neu': 0.861, 'pos': 0.058, 'compound': -0.3129}",-0.3129,neg,not sexist,0.997618854
355,800,"{'neg': 0.009, 'neu': 0.9, 'pos': 0.091, 'compound': 0.9336}",0.9336,pos,not sexist,0.997618854
356,1267,"{'neg': 0.097, 'neu': 0.75, 'pos': 0.154, 'compound': 0.9571}",0.9571,pos,not sexist,0.997618854
357,1018,"{'neg': 0.02, 'neu': 0.725, 'pos': 0.255, 'compound': 0.9853}",0.9853,pos,not sexist,0.997619808
358,551,"{'neg': 0.062, 'neu': 0.735, 'pos': 0.203, 'compound': 0.9981}",0.9981,pos,not sexist,0.997619808
359,155,"{'neg': 0.102, 'neu': 0.764, 'pos': 0.134, 'compound': 0.9501}",0.9501,pos,not sexist,0.997620881
360,369,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.9699}",0.9699,pos,not sexist,0.997621238
361,43,"{'neg': 0.039, 'neu': 0.602, 'pos': 0.359, 'compound': 0.996}",0.996,pos,not sexist,0.997621953
362,51,"{'neg': 0.085, 'neu': 0.69, 'pos': 0.225, 'compound': 0.9882}",0.9882,pos,not sexist,0.997623026
363,121,"{'neg': 0.073, 'neu': 0.759, 'pos': 0.168, 'compound': 0.8849}",0.8849,pos,not sexist,0.997624218
364,1314,"{'neg': 0.09, 'neu': 0.817, 'pos': 0.093, 'compound': 0.5347}",0.5347,pos,not sexist,0.997624338
365,1647,"{'neg': 0.049, 'neu': 0.877, 'pos': 0.074, 'compound': 0.6397}",0.6397,pos,not sexist,0.997624338
366,1776,"{'neg': 0.064, 'neu': 0.845, 'pos': 0.091, 'compound': 0.9852}",0.9852,pos,not sexist,0.997624338
367,1589,"{'neg': 0.11, 'neu': 0.754, 'pos': 0.136, 'compound': 0.9485}",0.9485,pos,not sexist,0.997624338
368,1849,"{'neg': 0.055, 'neu': 0.865, 'pos': 0.081, 'compound': 0.839}",0.839,pos,not sexist,0.997624338
369,847,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.9896}",0.9896,pos,not sexist,0.997624338
370,1532,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.7872}",0.7872,pos,not sexist,0.997626364
371,1257,"{'neg': 0.107, 'neu': 0.765, 'pos': 0.128, 'compound': 0.9237}",0.9237,pos,not sexist,0.997626364
372,1719,"{'neg': 0.15, 'neu': 0.809, 'pos': 0.041, 'compound': -0.9484}",-0.9484,neg,not sexist,0.997626364
373,790,"{'neg': 0.148, 'neu': 0.764, 'pos': 0.089, 'compound': -0.9948}",-0.9948,neg,not sexist,0.997626364
374,414,"{'neg': 0.082, 'neu': 0.706, 'pos': 0.212, 'compound': 0.9939}",0.9939,pos,not sexist,0.997628868
375,626,"{'neg': 0.08, 'neu': 0.747, 'pos': 0.173, 'compound': 0.7006}",0.7006,pos,not sexist,0.997630239
376,1093,"{'neg': 0.106, 'neu': 0.621, 'pos': 0.273, 'compound': 0.8993}",0.8993,pos,not sexist,0.997630239
377,37,"{'neg': 0.072, 'neu': 0.779, 'pos': 0.149, 'compound': 0.9966}",0.9966,pos,not sexist,0.997630954
378,1499,"{'neg': 0.061, 'neu': 0.767, 'pos': 0.173, 'compound': 0.9929}",0.9929,pos,not sexist,0.997631073
379,1224,"{'neg': 0.157, 'neu': 0.649, 'pos': 0.194, 'compound': 0.2023}",0.2023,pos,not sexist,0.997631073
380,757,"{'neg': 0.13, 'neu': 0.725, 'pos': 0.145, 'compound': 0.8836}",0.8836,pos,not sexist,0.997631073
381,159,"{'neg': 0.107, 'neu': 0.699, 'pos': 0.194, 'compound': 0.9882}",0.9882,pos,not sexist,0.997631311
382,253,"{'neg': 0.064, 'neu': 0.788, 'pos': 0.148, 'compound': 0.993}",0.993,pos,not sexist,0.997632265
383,1863,"{'neg': 0.172, 'neu': 0.74, 'pos': 0.087, 'compound': -0.7967}",-0.7967,neg,not sexist,0.997634053
384,1603,"{'neg': 0.083, 'neu': 0.726, 'pos': 0.191, 'compound': 0.997}",0.997,pos,not sexist,0.997634053
385,1328,"{'neg': 0.017, 'neu': 0.669, 'pos': 0.314, 'compound': 0.9974}",0.9974,pos,not sexist,0.997634053
386,1909,"{'neg': 0.107, 'neu': 0.644, 'pos': 0.249, 'compound': 0.97}",0.97,pos,not sexist,0.997634053
387,1661,"{'neg': 0.072, 'neu': 0.72, 'pos': 0.208, 'compound': 0.9942}",0.9942,pos,not sexist,0.997634053
388,861,"{'neg': 0.044, 'neu': 0.807, 'pos': 0.149, 'compound': 0.9407}",0.9407,pos,not sexist,0.997634053
389,1790,"{'neg': 0.199, 'neu': 0.582, 'pos': 0.219, 'compound': 0.6564}",0.6564,pos,not sexist,0.997634053
390,565,"{'neg': 0.025, 'neu': 0.757, 'pos': 0.218, 'compound': 0.997}",0.997,pos,not sexist,0.997635126
391,1032,"{'neg': 0.104, 'neu': 0.71, 'pos': 0.185, 'compound': 0.9928}",0.9928,pos,not sexist,0.997635126
392,129,"{'neg': 0.005, 'neu': 0.856, 'pos': 0.14, 'compound': 0.9977}",0.9977,pos,not sexist,0.997635245
393,1279,"{'neg': 0.07, 'neu': 0.78, 'pos': 0.15, 'compound': 0.985}",0.985,pos,not sexist,0.997637272
394,1741,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.9349}",0.9349,pos,not sexist,0.997637272
395,1554,"{'neg': 0.035, 'neu': 0.871, 'pos': 0.093, 'compound': 0.9536}",0.9536,pos,not sexist,0.997637272
396,812,"{'neg': 0.044, 'neu': 0.693, 'pos': 0.263, 'compound': 0.9733}",0.9733,pos,not sexist,0.997637272
397,1593,"{'neg': 0.22, 'neu': 0.461, 'pos': 0.319, 'compound': 0.8934}",0.8934,pos,not sexist,0.997637391
398,1318,"{'neg': 0.024, 'neu': 0.872, 'pos': 0.104, 'compound': 0.9464}",0.9464,pos,not sexist,0.997637391
399,851,"{'neg': 0.05, 'neu': 0.835, 'pos': 0.115, 'compound': 0.8929}",0.8929,pos,not sexist,0.997637391
400,1780,"{'neg': 0.069, 'neu': 0.834, 'pos': 0.097, 'compound': 0.9689}",0.9689,pos,not sexist,0.997637391
401,1651,"{'neg': 0.047, 'neu': 0.732, 'pos': 0.221, 'compound': 0.9928}",0.9928,pos,not sexist,0.997637391
402,1853,"{'neg': 0.075, 'neu': 0.783, 'pos': 0.142, 'compound': 0.996}",0.996,pos,not sexist,0.997637391
403,65,"{'neg': 0.06, 'neu': 0.694, 'pos': 0.245, 'compound': 0.9977}",0.9977,pos,not sexist,0.997638941
404,319,"{'neg': 0.059, 'neu': 0.763, 'pos': 0.178, 'compound': 0.9385}",0.9385,pos,not sexist,0.997638941
405,591,"{'neg': 0.007, 'neu': 0.778, 'pos': 0.214, 'compound': 0.9963}",0.9963,pos,not sexist,0.997641802
406,1058,"{'neg': 0.093, 'neu': 0.638, 'pos': 0.269, 'compound': 0.9972}",0.9972,pos,not sexist,0.997641802
407,111,"{'neg': 0.055, 'neu': 0.72, 'pos': 0.225, 'compound': 0.9625}",0.9625,pos,not sexist,0.99764204
408,227,"{'neg': 0.099, 'neu': 0.868, 'pos': 0.032, 'compound': -0.7958}",-0.7958,neg,not sexist,0.997642815
409,225,"{'neg': 0.029, 'neu': 0.844, 'pos': 0.127, 'compound': 0.975}",0.975,pos,not sexist,0.997643769
410,1394,"{'neg': 0.069, 'neu': 0.626, 'pos': 0.306, 'compound': 0.9933}",0.9933,pos,not sexist,0.997644484
411,1119,"{'neg': 0.048, 'neu': 0.769, 'pos': 0.183, 'compound': 0.9824}",0.9824,pos,not sexist,0.997644484
412,652,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.9876}",0.9876,pos,not sexist,0.997644484
413,1133,"{'neg': 0.033, 'neu': 0.845, 'pos': 0.122, 'compound': 0.9011}",0.9011,pos,not sexist,0.997646987
414,1408,"{'neg': 0.107, 'neu': 0.758, 'pos': 0.135, 'compound': 0.9634}",0.9634,pos,not sexist,0.997646987
415,666,"{'neg': 0.083, 'neu': 0.746, 'pos': 0.171, 'compound': 0.9976}",0.9976,pos,not sexist,0.997646987
416,1231,"{'neg': 0.067, 'neu': 0.685, 'pos': 0.248, 'compound': 0.9833}",0.9833,pos,not sexist,0.997647107
417,764,"{'neg': 0.124, 'neu': 0.757, 'pos': 0.119, 'compound': -0.633}",-0.633,neg,not sexist,0.997647107
418,1506,"{'neg': 0.11, 'neu': 0.737, 'pos': 0.153, 'compound': 0.9618}",0.9618,pos,not sexist,0.997647107
